sku,product.attribute_set,sap_sku,vendor_sku,klikmro_sku,brand,brand_id,name,short_description,description,mfr_no,benefit,features,spesification,searching_related,standard_certificate,type,shipping_method,shipping_package,product.type,stock.is_in_stock,status,visibility,tax_class_id,stock.qty,consignment_stock,delivery,gross_weight,netto_weight,weight_uom,dimension_length,dimension_width,dimension_height,dimension_uom,dimension_unit,volume,category.ids,hierarchy_node,merchandise_category,vendor_id,warranty,sales_uom,pdt,lead_time,item,includes,for_use_with,material,size
B-128 (RS),I150091003,,B-128 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-128 (RS),RED SEAL BANDO 16.7MM B-128 (RS),RED SEAL BANDO B-128 (RS),B-128 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 128 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.78,0.65,KG,20,20,10,CM,3251.2 X 16.7 X 10.3 MM,559.23,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-132 (RS),I150091003,,B-132 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-132 (RS),RED SEAL BANDO 16.7MM B-132 (RS),RED SEAL BANDO B-132 (RS),B-132 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 132 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.804,0.67,KG,20,20,10,CM,3352.8 X 16.7 X 10.3 MM,576.71,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-136 (RS),I150091003,,B-136 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-136 (RS),RED SEAL BANDO 16.7MM B-136 (RS),RED SEAL BANDO B-136 (RS),B-136 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 136 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.828,0.69,KG,20,20,10,CM,3454.4 X 16.7 X 10.3 MM,594.19,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-137 (RS),I150091003,,B-137 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-137 (RS),RED SEAL BANDO 16.7MM B-137 (RS),RED SEAL BANDO B-137 (RS),B-137 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 137 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.828,0.69,KG,20,20,10,CM,3479.8 X 16.7 X 10.3 MM,598.56,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-138 (RS),I150091003,,B-138 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-138 (RS),RED SEAL BANDO 16.7MM B-138 (RS),RED SEAL BANDO B-138 (RS),B-138 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 138 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.84,0.7,KG,20,20,10,CM,3505.2 X 16.7 X 10.3 MM,602.92,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-139 (RS),I150091003,,B-139 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-139 (RS),RED SEAL BANDO 16.7MM B-139 (RS),RED SEAL BANDO B-139 (RS),B-139 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 139 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.84,0.7,KG,20,20,10,CM,3530.6 X 16.7 X 10.3 MM,607.29,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-140 (RS),I150091003,,B-140 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-140 (RS),RED SEAL BANDO 16.7MM B-140 (RS),RED SEAL BANDO B-140 (RS),B-140 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 140 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.852,0.71,KG,20,20,10,CM,3556 X 16.7 X 10.3 MM,611.66,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-178 (RS),I150091003,,B-178 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-178 (RS),RED SEAL BANDO 16.7MM B-178 (RS),RED SEAL BANDO B-178 (RS),B-178 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 178 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.08,0.9,KG,20,20,10,CM,4521.2 X 16.7 X 10.3 MM,777.69,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-238 (RS),I150091003,,B-238 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-238 (RS),RED SEAL BANDO 16.7MM B-238 (RS),RED SEAL BANDO B-238 (RS),B-238 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 238 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,1.44,1.2,KG,20,20,10,CM,6045.2 X 16.7 X 10.3 MM,1039.83,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-29 (RS),I150091003,,B-29 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-29 (RS),RED SEAL BANDO 16.7MM B-29 (RS),RED SEAL BANDO B-29 (RS),B-29 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 29 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.168,0.14,KG,20,20,10,CM,736.6 X 16.7 X 10.3 MM,126.7,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-33 (RS),I150091003,,B-33 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-33 (RS),RED SEAL BANDO 16.7MM B-33 (RS),RED SEAL BANDO B-33 (RS),B-33 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 33 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.192,0.16,KG,20,20,10,CM,838.2 X 16.7 X 10.3 MM,144.17,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-37 (RS),I150091003,,B-37 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-37 (RS),RED SEAL BANDO 16.7MM B-37 (RS),RED SEAL BANDO B-37 (RS),B-37 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 37 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.216,0.18,KG,20,20,10,CM,939.8 X 16.7 X 10.3 MM,161.65,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-39 (RS),I150091003,,B-39 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-39 (RS),RED SEAL BANDO 16.7MM B-39 (RS),RED SEAL BANDO B-39 (RS),B-39 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 39 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.228,0.19,KG,20,20,10,CM,990.6 X 16.7 X 10.3 MM,170.39,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-40 (RS),I150091003,,B-40 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-40 (RS),RED SEAL BANDO 16.7MM B-40 (RS),RED SEAL BANDO B-40 (RS),B-40 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 40 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.24,0.2,KG,20,20,10,CM,1016 X 16.7 X 10.3 MM,174.76,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-42 (RS),I150091003,,B-42 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-42 (RS),RED SEAL BANDO 16.7MM B-42 (RS),RED SEAL BANDO B-42 (RS),B-42 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 42 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.252,0.21,KG,20,20,10,CM,1066.8 X 16.7 X 10.3 MM,183.5,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-44 (RS),I150091003,,B-44 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-44 (RS),RED SEAL BANDO 16.7MM B-44 (RS),RED SEAL BANDO B-44 (RS),B-44 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 44 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.264,0.22,KG,20,20,10,CM,1117.6 X 16.7 X 10.3 MM,192.23,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-45 (RS),I150091003,,B-45 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-45 (RS),RED SEAL BANDO 16.7MM B-45 (RS),RED SEAL BANDO B-45 (RS),B-45 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 45 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.264,0.22,KG,20,20,10,CM,1143 X 16.7 X 10.3 MM,196.6,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-50 (RS),I150091003,,B-50 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-50 (RS),RED SEAL BANDO 16.7MM B-50 (RS),RED SEAL BANDO B-50 (RS),B-50 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 50 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.3,0.25,KG,20,20,10,CM,1270 X 16.7 X 10.3 MM,218.45,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-51 (RS),I150091003,,B-51 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-51 (RS),RED SEAL BANDO 16.7MM B-51 (RS),RED SEAL BANDO B-51 (RS),B-51 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 51 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.3,0.25,KG,20,20,10,CM,1295.4 X 16.7 X 10.3 MM,222.82,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-53 (RS),I150091003,,B-53 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-53 (RS),RED SEAL BANDO 16.7MM B-53 (RS),RED SEAL BANDO B-53 (RS),B-53 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 53 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.312,0.26,KG,20,20,10,CM,1346.2 X 16.7 X 10.3 MM,231.55,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-55 (RS),I150091003,,B-55 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-55 (RS),RED SEAL BANDO 16.7MM B-55 (RS),RED SEAL BANDO B-55 (RS),B-55 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 55 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.324,0.27,KG,20,20,10,CM,1397 X 16.7 X 10.3 MM,240.29,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-56 (RS),I150091003,,B-56 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-56 (RS),RED SEAL BANDO 16.7MM B-56 (RS),RED SEAL BANDO B-56 (RS),B-56 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 56 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.336,0.28,KG,20,20,10,CM,1422.4 X 16.7 X 10.3 MM,244.66,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
B-58 (RS),I150091003,,B-58 (RS),,BANDO,BAND,RED SEAL BANDO 16.7MM B-58 (RS),RED SEAL BANDO 16.7MM B-58 (RS),RED SEAL BANDO B-58 (RS),B-58 (RS),"<li> V-shaped synthetic rubber
<li> Heat and oil resistant","<li> Applied for heavy loading machine
<li> Used in high temperature","<li> Material: Synthetic rubber
<li> Length: 58 INC
<li> Width: 16.7 MM
<li> Height: 10.3 MM
<li> Angle: 40 Deg.
<li> Min. pulley diameter: 125 MM","bando, v belt, pullet belt, belt, bando belt",-,Red Seal,"Pick Up, Air, Land, and Sea",1,simple,In Stock,Enabled,"Catalog, Search",Taxable Goods,1,No,M301,0.348,0.29,KG,20,20,10,CM,1473.2 X 16.7 X 10.3 MM,253.4,,I15009100301,8070206,1001002787,-,EA,2,3,V-belt,-,Pulley,Synthetic rubber,16.7 MM
